A0A812MNW2	A0A812MNW2_9DINO	unreviewed	AP4M protein	AP4M STRI2592_LOCUS14626	Symbiodinium sp. CCMP2592	70
A0A317WBU6	A0A317WBU6_9EURO	unreviewed	M protein repeat protein	BO94DRAFT_112270	Aspergillus sclerotioniger CBS 115572	1457
A0A179UST5	A0A179UST5_BLAGS	unreviewed	M protein repeat protein	BDBG_06633	Blastomyces gilchristii (strain SLH14081) (Blastomyces dermatitidis)	686
A0A319DFG8	A0A319DFG8_9EURO	unreviewed	M protein, serotype 2.1	BO71DRAFT_349966	Aspergillus ellipticus CBS 707.79	648
A0A179UFH7	A0A179UFH7_BLAGS	unreviewed	M protein repeat protein, variant	BDBG_02090	Blastomyces gilchristii (strain SLH14081) (Blastomyces dermatitidis)	1226
A0A2S7Q7Q4	A0A2S7Q7Q4_9HELO	unreviewed	Beta-glucosidase M protein	CJF31_00001443	Rutstroemia sp. NJR-2017a BVV2	756
A0A146FVK2	A0A146FVK2_ASPKA	unreviewed	M protein repeat protein	RIB2604_02902400	Aspergillus kawachii (White koji mold) (Aspergillus awamori var. kawachi)	809
A0A318ZI65	A0A318ZI65_ASPNB	unreviewed	M protein repeat protein	BO87DRAFT_348295	Aspergillus neoniger (strain CBS 115656)	864
A0A167G7B8	A0A167G7B8_METRR	unreviewed	M protein repeat protein	NOR_02995	Metarhizium rileyi (strain RCEF 4871) (Nomuraea rileyi)	782
A0A167AY29	A0A167AY29_METRR	unreviewed	M protein repeat protein	NOR_06283	Metarhizium rileyi (strain RCEF 4871) (Nomuraea rileyi)	560
A0A5N5QHZ1	A0A5N5QHZ1_9AGAM	unreviewed	Fanconi anemia group M protein	CTheo_5456	Ceratobasidium theobromae	518
A0A0F2M6W6	A0A0F2M6W6_SPOSC	unreviewed	M protein, serotype 2.1	SPSK_08652	Sporothrix schenckii 1099-18	752
Q5B6C4	Q5B6C4_EMENI	unreviewed	M protein repeat protein (AFU_orthologue AFUA_6G08660)	ANIA_03906	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	1157
E4UZ38	E4UZ38_ARTGP	unreviewed	M protein repeat protein	MGYG_06366	Arthroderma gypseum (strain ATCC MYA-4604 / CBS 118893) (Microsporum gypseum)	781
A0A5N7EQQ0	A0A5N7EQQ0_9EURO	unreviewed	M protein, serotype 2.1	BDV36DRAFT_249463	Aspergillus pseudocaelatus	635
A0A135UKU5	A0A135UKU5_9PEZI	unreviewed	M protein repeat protein	CSAL01_11247	Colletotrichum salicis	558
A0A395GPX7	A0A395GPX7_9EURO	unreviewed	M protein repeat protein	BO80DRAFT_468842	Aspergillus ibericus CBS 121593	1424
A0A0C2IFR1	A0A0C2IFR1_9PEZI	unreviewed	M protein repeat protein	SPBR_06780	Sporothrix brasiliensis 5110	696
A0A2S2NCS8	A0A2S2NCS8_SCHGA	unreviewed	Fanconi anemia group M protein	FANCM g.7164	Schizaphis graminum (Green bug aphid)	1976
A0A8D8F1B5	A0A8D8F1B5_CULPI	unreviewed	Fanconi anemia group M protein (Fragment)		Culex pipiens (House mosquito)	435
A0A086Q1K9	A0A086Q1K9_TOXGO	unreviewed	tRNA ligases class I (M) protein (EC 6.1.1.10) (Fragment)	TGMAS_286180	Toxoplasma gondii MAS	1238
A0A8B6G515	A0A8B6G515_MYTGA	unreviewed	Fanconi anemia group M protein (Fragment)	MGAL_10B010533	Mytilus galloprovincialis (Mediterranean mussel)	1676
A0A6J3KMK2	A0A6J3KMK2_9HYME	unreviewed	Fanconi anemia group M protein	LOC117235882	Bombus vosnesenskii	1328
A0A8B6G0Z2	A0A8B6G0Z2_MYTGA	unreviewed	Fanconi anemia group M protein	MGAL_10B054013	Mytilus galloprovincialis (Mediterranean mussel)	690
A0A8D8K7C0	A0A8D8K7C0_CULPI	unreviewed	M-protein, striated muscle (Fragment)		Culex pipiens (House mosquito)	125
A0A2M4CIQ5	A0A2M4CIQ5_ANODA	unreviewed	Putative m protein type		Anopheles darlingi (Mosquito)	402
A0A0F7USA4	A0A0F7USA4_TOXGV	unreviewed	M protein, putative	BN1205_014970	Toxoplasma gondii (strain ATCC 50861 / VEG)	772
A0A8D8YY30	A0A8D8YY30_9HEMI	unreviewed	Fanconi anemia group M protein		Cacopsylla melanoneura	2004
A0A8D8YY21	A0A8D8YY21_9HEMI	unreviewed	Fanconi anemia group M protein		Cacopsylla melanoneura	1063
A0A0V0WNQ3	A0A0V0WNQ3_9BILA	unreviewed	Fanconi anemia group M protein	FANCM T06_2691	Trichinella sp. T6	1802
A0A125YN12	A0A125YN12_TOXGV	unreviewed	Putative M protein	TGVEG_292935	Toxoplasma gondii (strain ATCC 50861 / VEG)	847
A0A409V8X0	A0A409V8X0_MYTGA	unreviewed	GPI mannosyltransferase 1 (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein) (Fragment)	AM593_03575	Mytilus galloprovincialis (Mediterranean mussel)	83
U6M4I3	U6M4I3_EIMMA	unreviewed	Neurofilament triplet M protein, putative	EMWEY_00046200	Eimeria maxima (Coccidian parasite)	274
A0A086Q1K6	A0A086Q1K6_TOXGO	unreviewed	tRNA ligase family class I (M) protein	TGMAS_364900	Toxoplasma gondii MAS	259
T2MA10	T2MA10_HYDVU	unreviewed	Fanconi anemia group M protein (Fragment)	FANCM	Hydra vulgaris (Hydra) (Hydra attenuata)	574
A0A8B7E2D9	A0A8B7E2D9_HYDVU	unreviewed	Fanconi anemia group M protein-like	LOC100207251	Hydra vulgaris (Hydra) (Hydra attenuata)	1409
A0A8B6GFY1	A0A8B6GFY1_MYTGA	unreviewed	Fanconi anemia group M protein	MGAL_10B060478	Mytilus galloprovincialis (Mediterranean mussel)	1675
A0A8B6GFU5	A0A8B6GFU5_MYTGA	unreviewed	Fanconi anemia group M protein	MGAL_10B060478	Mytilus galloprovincialis (Mediterranean mussel)	1702
A0A0F7V7J1	A0A0F7V7J1_TOXGV	unreviewed	M protein repeat-containing protein	BN1205_003220	Toxoplasma gondii (strain ATCC 50861 / VEG)	1879
U6MA04	U6MA04_EIMMA	unreviewed	M protein, putative	EMWEY_00016040	Eimeria maxima (Coccidian parasite)	396
A0A086QPB2	A0A086QPB2_TOXGO	unreviewed	Putative M protein	TGMAS_292935	Toxoplasma gondii MAS	847
A0A0F7V691	A0A0F7V691_TOXGV	unreviewed	Neurofilament triplet M protein, putative	BN1205_062950	Toxoplasma gondii (strain ATCC 50861 / VEG)	2286
A0A8D8FD96	A0A8D8FD96_CULPI	unreviewed	Fanconi anemia group M protein homolog		Culex pipiens (House mosquito)	398
A0A8D8WUI2	A0A8D8WUI2_9HEMI	unreviewed	Fanconi anemia group M protein		Cacopsylla melanoneura	397
A0A8B6G0U6	A0A8B6G0U6_MYTGA	unreviewed	Fanconi anemia group M protein	MGAL_10B054013	Mytilus galloprovincialis (Mediterranean mussel)	642
A0A0V0XB81	A0A0V0XB81_9BILA	unreviewed	GPI mannosyltransferase 1 (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	Pigm T06_4004	Trichinella sp. T6	731
A0A8D8EZK8	A0A8D8EZK8_CULPI	unreviewed	Fanconi anemia group M protein (Fragment)		Culex pipiens (House mosquito)	567
A0A8D8YXR4	A0A8D8YXR4_9HEMI	unreviewed	Fanconi anemia group M protein		Cacopsylla melanoneura	1981
A0A8D9AJY9	A0A8D9AJY9_9HEMI	unreviewed	Fanconi anemia group M protein		Cacopsylla melanoneura	1998
A0A8G1VMM4	A0A8G1VMM4_9EURO	unreviewed	M protein, serotype 2.1	BO85DRAFT_259608	Aspergillus piperis CBS 112811	643
A0A8G1R9D1	A0A8G1R9D1_9EURO	unreviewed	M protein repeat protein	BO85DRAFT_390677	Aspergillus piperis CBS 112811	864
T0LKU6	T0LKU6_COLGC	unreviewed	M protein repeat protein	CGLO_08123	Colletotrichum gloeosporioides (strain Cg-14) (Anthracnose fungus) (Glomerella cingulata)	883
B8NP45	B8NP45_ASPFN	unreviewed	M protein repeat protein	AFLA_128280 G4B84_002605	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167)	1227
A0A5M3YSP1	A0A5M3YSP1_ASPTE	unreviewed	M protein repeat protein	ATEIFO6365_0003026100 ATETN484_0003020000	Aspergillus terreus	855
A0A2W1FMY7	A0A2W1FMY7_9PLEO	unreviewed	M protein repeat protein (MscS-porin multi-domain protein)	Ptr86124_08525 PtrM4_05526 PtrM4_086200 PtrV1_06316	Pyrenophora tritici-repentis	555
A0A8H7YRM2	A0A8H7YRM2_AJECA	unreviewed	M protein repeat protein	I7I48_10799	Histoplasma capsulatum G217B	1229
A0A8G1QZY3	A0A8G1QZY3_9EURO	unreviewed	M protein repeat protein	BO85DRAFT_440601	Aspergillus piperis CBS 112811	1345
A0A257MSW8	A0A257MSW8_9EURY	unreviewed	Fanconi anemia group M protein (Fragment)	CG440_160	Methanosaeta sp. NSM2	572
A0A1N7BRS3	A0A1N7BRS3_9EURY	unreviewed	Fanconi anemia group M protein	SAMN05421858_2717	Haladaptatus litoreus	789
A0A5N6FRP6	A0A5N6FRP6_PETAA	unreviewed	M protein, serotype 2.1	BDV23DRAFT_149679 BDW43DRAFT_281781	Petromyces alliaceus (Aspergillus alliaceus)	637
A0A8H8IQR4	A0A8H8IQR4_9AGAM	unreviewed	Fanconi anemia group M protein	RhiJN_03603 RhiLY_03497	Ceratobasidium sp. AG-Ba	265
A0A364MP89	A0A364MP89_ASPFL	unreviewed	M protein (M protein, serotype 2.1)	CA14_011200 F9C07_2281051	Aspergillus flavus	639
A0A2H3SBH0	A0A2H3SBH0_GIBFU	unreviewed	Related to Streptococcus M protein	CEK26_010798 FFC1_14013	Gibberella fujikuroi (Bakanae and foot rot disease fungus) (Fusarium fujikuroi)	691
A0A317BIE9	A0A317BIE9_9PLEO	unreviewed	M protein repeat protein	PtrARCrB10_01472 PtrM4_083570	Pyrenophora tritici-repentis	209
A0A2W1DL24	A0A2W1DL24_9PLEO	unreviewed	GCD2, Translation initiation factor 2B subunit, eIF-2B alphabeta/delta family (M protein repeat protein)	Ptr86124_09151 PtrARCrB10_09413 PtrM4_005110 PtrM4_02820	Pyrenophora tritici-repentis	64
A0A3M7K561	A0A3M7K561_ASPFL	unreviewed	M protein repeat protein (TATA element modulatory factor 1 TATA binding-domain-containing protein)	CA14_006866 F9C07_8319	Aspergillus flavus	861
A0A317BGW9	A0A317BGW9_9PLEO	unreviewed	M protein repeat protein (Origin recognition complex subunit) (Origin recognition complex subunit 3)	PtrARCrB10_03245 PtrM4_09010 PtrV1_10346	Pyrenophora tritici-repentis	216
A0A1R0GT77	A0A1R0GT77_9FUNG	unreviewed	M protein, serotype 6	AYI68_g5810 AYI68_g7722	Smittium mucronatum	362
J3NJ47	J3NJ47_GAET3	unreviewed	M protein repeat protein	20341738 GGTG_01280	Gaeumannomyces tritici (strain R3-111a-1) (Wheat and barley take-all root rot fungus) (Gaeumannomyces graminis var. tritici)	881
A0A368F964	A0A368F964_ANCCA	unreviewed	M protein repeat protein (Fragment)	ANCCAN_26707	Ancylostoma caninum (Dog hookworm)	413
A0A368HAK2	A0A368HAK2_ANCCA	unreviewed	M protein repeat protein (Fragment)	ANCCAN_00059	Ancylostoma caninum (Dog hookworm)	1088
A0A0A1U7B1	A0A0A1U7B1_ENTIV	unreviewed	M protein, serotype 2.1, putative	EIN_476140	Entamoeba invadens IP1	410
A0A6J0BDQ7	A0A6J0BDQ7_NEOLC	unreviewed	M protein, serotype 6-like	LOC107219338	Neodiprion lecontei (Redheaded pine sawfly)	577
A0A368GQU7	A0A368GQU7_ANCCA	unreviewed	M protein repeat protein	ANCCAN_07178	Ancylostoma caninum (Dog hookworm)	2267
A0A0A1U1C3	A0A0A1U1C3_ENTIV	unreviewed	M protein, serotype 24, putative	EIN_273240	Entamoeba invadens IP1	318
U6L4G5	U6L4G5_EIMTE	unreviewed	M protein, putative (Fragment)	ETH_00012805	Eimeria tenella (Coccidian parasite)	571
H3FKC8	H3FKC8_PRIPA	unreviewed	GPI mannosyltransferase 1 (EC 2.1.1.314) (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	WBGene00112287	Pristionchus pacificus (Parasitic nematode)	953
A0A368HBA4	A0A368HBA4_ANCCA	unreviewed	M protein repeat protein	ANCCAN_01306	Ancylostoma caninum (Dog hookworm)	729
A0A368F7B4	A0A368F7B4_ANCCA	unreviewed	M protein repeat protein	ANCCAN_26319	Ancylostoma caninum (Dog hookworm)	481
A0A368G2X4	A0A368G2X4_ANCCA	unreviewed	GPI mannosyltransferase 1 (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	ANCCAN_15308	Ancylostoma caninum (Dog hookworm)	173
A0A210QQ07	A0A210QQ07_MIZYE	unreviewed	Fanconi anemia group M protein	KP79_PYT09538	Mizuhopecten yessoensis (Japanese scallop) (Patinopecten yessoensis)	2668
A0A368GXK6	A0A368GXK6_ANCCA	unreviewed	M protein repeat protein	ANCCAN_04831	Ancylostoma caninum (Dog hookworm)	589
A0A2B4RT97	A0A2B4RT97_STYPI	unreviewed	GPI mannosyltransferase 1 (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	Pigm AWC38_SpisGene15524	Stylophora pistillata (Smooth cauliflower coral)	1826
A0A1L8DAL2	A0A1L8DAL2_9DIPT	unreviewed	Putative m protein type		Nyssomyia neivai	418
A0A2B4SUI9	A0A2B4SUI9_STYPI	unreviewed	Fanconi anemia group M protein-like	Fancm AWC38_SpisGene2378	Stylophora pistillata (Smooth cauliflower coral)	2439
A0A368FMC2	A0A368FMC2_ANCCA	unreviewed	M protein repeat protein	ANCCAN_20793	Ancylostoma caninum (Dog hookworm)	702
A0A0A1UEN2	A0A0A1UEN2_ENTIV	unreviewed	M protein, serotype 5, putative	EIN_443510	Entamoeba invadens IP1	371
A0A6J0BJ61	A0A6J0BJ61_NEOLC	unreviewed	Fanconi anemia group M protein homolog	LOC107220484	Neodiprion lecontei (Redheaded pine sawfly)	1676
L7FKV8	L7FKV8_ENTIV	unreviewed	M protein, serotype 12, putative	EIN_028610	Entamoeba invadens IP1	356
A0A368EX26	A0A368EX26_ANCCA	unreviewed	M protein repeat protein (Fragment)	ANCCAN_30072	Ancylostoma caninum (Dog hookworm)	198
U6K9J0	U6K9J0_9EIME	unreviewed	Neurofilament triplet M protein, putative	EMH_0078160	Eimeria mitis	460
A0A368FKC5	A0A368FKC5_ANCCA	unreviewed	M protein repeat protein	ANCCAN_22902	Ancylostoma caninum (Dog hookworm)	1019
A0A4S2KDD3	A0A4S2KDD3_9HYME	unreviewed	Fanconi anemia group M protein	DBV15_00167	Temnothorax longispinosus	181
A0A368HAF3	A0A368HAF3_ANCCA	unreviewed	M protein repeat protein	ANCCAN_01382	Ancylostoma caninum (Dog hookworm)	202
A0A2A2JMM6	A0A2A2JMM6_9BILA	unreviewed	GPI mannosyltransferase 1 (EC 2.1.1.314) (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	WR25_09082	Diploscapter pachys	715
A0A2A2LEG5	A0A2A2LEG5_9BILA	unreviewed	GPI mannosyltransferase 1 (EC 2.1.1.314) (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	WR25_21165	Diploscapter pachys	715
A0A0D6LK96	A0A0D6LK96_9BILA	unreviewed	M protein repeat protein	ANCCEY_10504	Ancylostoma ceylanicum	1200
A0A0D6LNQ0	A0A0D6LNQ0_9BILA	unreviewed	M protein repeat protein	ANCCEY_09241	Ancylostoma ceylanicum	859
A0A016U073	A0A016U073_9BILA	unreviewed	GPI mannosyltransferase 1 (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	Acey_s0064.g3490 Y032_0064g3490	Ancylostoma ceylanicum	221
A0A016U0T4	A0A016U0T4_9BILA	unreviewed	GPI mannosyltransferase 1 (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	Acey_s0064.g3490 Y032_0064g3490	Ancylostoma ceylanicum	257
W2T6H2	W2T6H2_NECAM	unreviewed	M protein repeat protein	NECAME_10913	Necator americanus (Human hookworm)	542
A0A7E5WA25	A0A7E5WA25_TRINI	unreviewed	Fanconi anemia group M protein	LOC113500804	Trichoplusia ni (Cabbage looper)	1565
A0A0D6LRV6	A0A0D6LRV6_9BILA	unreviewed	M protein repeat protein	ANCCEY_06990	Ancylostoma ceylanicum	1818
A0A016U141	A0A016U141_9BILA	unreviewed	GPI mannosyltransferase 1 (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	Acey_s0064.g3490 Y032_0064g3490	Ancylostoma ceylanicum	250
A0A0D6LYF0	A0A0D6LYF0_9BILA	unreviewed	M protein repeat protein	ANCCEY_05762	Ancylostoma ceylanicum	937
A0A016U1H0	A0A016U1H0_9BILA	unreviewed	GPI mannosyltransferase 1 (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	Acey_s0064.g3490 Y032_0064g3490	Ancylostoma ceylanicum	247
A0A016U278	A0A016U278_9BILA	unreviewed	GPI mannosyltransferase 1 (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	Acey_s0064.g3490 Y032_0064g3490	Ancylostoma ceylanicum	228
A0A026WPH9	A0A026WPH9_OOCBI	unreviewed	Fanconi anemia group M protein	X777_01944	Ooceraea biroi (Clonal raider ant) (Cerapachys biroi)	1292
A0A0D6M6N8	A0A0D6M6N8_9BILA	unreviewed	M protein repeat protein	ANCCEY_01695	Ancylostoma ceylanicum	1150
A0A2G9UDD9	A0A2G9UDD9_TELCI	unreviewed	GPI mannosyltransferase 1 (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein) (Fragment)	TELCIR_09957	Teladorsagia circumcincta (Brown stomach worm) (Ostertagia circumcincta)	252
A0A5B7CX47	A0A5B7CX47_PORTR	unreviewed	Fanconi anemia group M protein	FANCM E2C01_007172	Portunus trituberculatus (Swimming crab) (Neptunus trituberculatus)	381
A0A6P6BS15	A0A6P6BS15_PTEVA	unreviewed	Fanconi anemia group M protein-like	LOC111730703	Pteropus vampyrus (Large flying fox)	188
A0A4W2GE83	A0A4W2GE83_BOBOX	unreviewed	NEDD8-activating enzyme E1 regulatory subunit	NAE1	Bos indicus x Bos taurus (Hybrid cattle)	541
K7BGG3	K7BGG3_PANTR	unreviewed	NEDD8-activating enzyme E1 regulatory subunit	NAE1	Pan troglodytes (Chimpanzee)	528
A0A3Q7VQU3	A0A3Q7VQU3_URSAR	unreviewed	immunity-related GTPase family M protein 1-like	LOC113261539	Ursus arctos horribilis	470
A0A6P4VZI5	A0A6P4VZI5_PANPR	unreviewed	Fanconi anemia group M protein isoform X1	FANCM	Panthera pardus (Leopard) (Felis pardus)	2050
A0A3Q7WPC1	A0A3Q7WPC1_URSAR	unreviewed	immunity-related GTPase family M protein 1-like	LOC113261535	Ursus arctos horribilis	399
A0A2J8X4W0	A0A2J8X4W0_PONAB	unreviewed	160 kDa neurofilament protein (Neurofilament 3) (Neurofilament medium polypeptide) (Neurofilament triplet M protein)	CR201_G0005182	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	903
A0A2Y9INQ7	A0A2Y9INQ7_ENHLU	unreviewed	immunity-related GTPase family M protein-like	LOC111139656	Enhydra lutris kenyoni	397
A0A384D4D2	A0A384D4D2_URSMA	unreviewed	Protein phosphatase, Mg2+/Mn2+ dependent 1M (protein phosphatase 1M)	PPM1M	Ursus maritimus (Polar bear) (Thalarctos maritimus)	449
A0A2K6Q415	A0A2K6Q415_RHIRO	unreviewed	NEDD8-activating enzyme E1 regulatory subunit	NAE1	Rhinopithecus roxellana (Golden snub-nosed monkey) (Pygathrix roxellana)	528
A0A7E6E587	A0A7E6E587_9CHIR	unreviewed	Protein phosphatase, Mg2+/Mn2+ dependent 1M (protein phosphatase 1M isoform X3)	PPM1M HJG60_015394	Phyllostomus discolor (pale spear-nosed bat)	298
A0A6J2AT56	A0A6J2AT56_ACIJB	unreviewed	NEDD8-activating enzyme E1 regulatory subunit	NAE1	Acinonyx jubatus (Cheetah)	513
A0A2K6Q410	A0A2K6Q410_RHIRO	unreviewed	NEDD8-activating enzyme E1 regulatory subunit	NAE1	Rhinopithecus roxellana (Golden snub-nosed monkey) (Pygathrix roxellana)	534
A0A671F2W0	A0A671F2W0_RHIFE	unreviewed	NEDD8-activating enzyme E1 regulatory subunit	NAE1 mRhiFer1_011572	Rhinolophus ferrumequinum (Greater horseshoe bat)	534
A0A3Q7NA15	A0A3Q7NA15_CALUR	unreviewed	immunity-related GTPase family M protein 1-like	LOC112816282	Callorhinus ursinus (Northern fur seal)	397
A0A480VY62	A0A480VY62_PIG	unreviewed	160 kDa neurofilament protein (Neurofilament 3) (Neurofilament medium polypeptide) (Neurofilament triplet M protein)		Sus scrofa (Pig)	886
A0A2U3ZU44	A0A2U3ZU44_ODORO	unreviewed	immunity-related GTPase family M protein 1-like	LOC101377257	Odobenus rosmarus divergens (Pacific walrus)	397
A0A4U1EWB9	A0A4U1EWB9_MONMO	unreviewed	160 kDa neurofilament protein (Neurofilament 3) (Neurofilament medium polypeptide) (Neurofilament triplet M protein)	NEFM EI555_002402	Monodon monoceros (Narwhal) (Ceratodon monodon)	858
A0A7J8C9L2	A0A7J8C9L2_MOLMO	unreviewed	NEDD8-activating enzyme E1 regulatory subunit	HJG59_012792	Molossus molossus (Pallas' mastiff bat) (Vespertilio molossus)	465
A0A8B6YE28	A0A8B6YE28_CAMFR	unreviewed	Fanconi anemia group M protein isoform X1	FANCM	Camelus ferus (Wild bactrian camel) (Camelus bactrianus ferus)	2050
A0A384DMX9	A0A384DMX9_URSMA	unreviewed	Immunity-related GTPase family M protein 1-like	LOC103680629	Ursus maritimus (Polar bear) (Thalarctos maritimus)	470
A0A2Y9S126	A0A2Y9S126_TRIMA	unreviewed	Fanconi anemia group M protein isoform X4	LOC101343731	Trichechus manatus latirostris (Florida manatee)	1440
A0A3Q0EFT1	A0A3Q0EFT1_CARSF	unreviewed	160 kDa neurofilament protein (Neurofilament 3) (Neurofilament medium polypeptide) (Neurofilament triplet M protein)	NEFM	Carlito syrichta (Philippine tarsier) (Tarsius syrichta)	791
H9G1D3	H9G1D3_MACMU	unreviewed	NEDD8-activating enzyme E1 regulatory subunit	NAE1	Macaca mulatta (Rhesus macaque)	534
A0A6J2M5T9	A0A6J2M5T9_9CHIR	unreviewed	Protein phosphatase, Mg2+/Mn2+ dependent 1M (protein phosphatase 1M isoform X1)	PPM1M HJG60_015394	Phyllostomus discolor (pale spear-nosed bat)	459
A0A2Y9RT54	A0A2Y9RT54_TRIMA	unreviewed	Fanconi anemia group M protein isoform X3	LOC101343731	Trichechus manatus latirostris (Florida manatee)	1776
T2SGY0	T2SGY0_HELPX	unreviewed	M protein	L935_04150	Helicobacter pylori PZ5086	204
V7ZS14	V7ZS14_ENTFL	unreviewed	M protein trans-acting positive regulator	T481_03180	Enterococcus faecalis PF3	478
V7ZJJ7	V7ZJJ7_ENTFL	unreviewed	M protein trans-acting positive regulator	T481_16055	Enterococcus faecalis PF3	482
V7ZLY0	V7ZLY0_ENTFL	unreviewed	M protein trans-acting positive regulator	T481_12120	Enterococcus faecalis PF3	501
V7ZMH1	V7ZMH1_ENTFL	unreviewed	M protein trans-acting positive regulator	T481_12140	Enterococcus faecalis PF3	495
V7ZKS1	V7ZKS1_ENTFL	unreviewed	M protein trans-acting positive regulator	T481_15460	Enterococcus faecalis PF3	482
V7ZTA3	V7ZTA3_ENTFL	unreviewed	M protein trans-acting positive regulator	T481_00400	Enterococcus faecalis PF3	480
A2W6B4	A2W6B4_9BURK	unreviewed	General secretion pathway M protein	BDAG_00189	Burkholderia dolosa AU0158	158
A0A5Q2S9Y7	A0A5Q2S9Y7_STRDY	unreviewed	M protein trans-acting positive regulator	EA457_01320	Streptococcus dysgalactiae subsp. dysgalactiae	496
A0A377L9K5	A0A377L9K5_9ENTE	unreviewed	M protein trans-acting positive transcriptional regulator	NCTC8130_03037	Enterococcus durans	489
F0IWR3	F0IWR3_STRSA	unreviewed	M protein trans-acting positive regulator	HMPREF9384_2275	Streptococcus sanguinis SK160	475
C7HWR6	C7HWR6_9FIRM	unreviewed	M protein repeat protein	HMPREF0078_1717	Anaerococcus vaginalis ATCC 51170	938
A0A8I1YNC3	A0A8I1YNC3_BRAEL	unreviewed	Type I restriction enzyme M protein (EC 2.1.1.72)	JOH49_009096	Bradyrhizobium elkanii	484
A0A1G4TKY7	A0A1G4TKY7_9BACL	unreviewed	Type I restriction enzyme M protein	SAMN04487970_10563	Paenibacillus tianmuensis	235
A0A2X2IQA2	A0A2X2IQA2_SPHMU	unreviewed	Probable type I restriction enzyme BthVORF4518P M protein (EC 2.1.1.72)	NCTC11343_00003	Sphingobacterium multivorum	184
K0Q1R6	K0Q1R6_9HYPH	unreviewed	NADH-ubiquinone oxidoreductase chain M protein	nuoM BN77_p10182	Rhizobium mesoamericanum STM3625	586
R5LUR5	R5LUR5_9CLOT	unreviewed	M protein trans-acting positive regulator (MGA) HTH domain protein	BN500_00722	Clostridium sp. CAG:149	152
A0A377L399	A0A377L399_9ENTE	unreviewed	M protein trans-acting positive regulator	NCTC8130_01531	Enterococcus durans	475
A0A8E0WKJ5	A0A8E0WKJ5_9RICK	unreviewed	Putative type I restriction enzymeP M protein (EC 2.1.1.72)	REISMN_08080	Rickettsia buchneri	854
J6Y8D8	J6Y8D8_ENTFC	unreviewed	M protein trans-acting positive regulator	HMPREF1348_00994	Enterococcus faecium 505	508
A0A0H3C2F5	A0A0H3C2F5_STRPZ	unreviewed	Antiphagocytic M protein	emm49 Spy49_1671c	Streptococcus pyogenes serotype M49 (strain NZ131)	385
A0A0H3BYJ0	A0A0H3BYJ0_STRPZ	unreviewed	M protein trans-acting positive regulator-like protein	Spy49_0166	Streptococcus pyogenes serotype M49 (strain NZ131)	99
R0M742	R0M742_STRMT	unreviewed	M protein trans-acting positive transcriptional regulator	D065_10462	Streptococcus mitis 13/39	494
J7CSM9	J7CSM9_ENTFC	unreviewed	M protein trans-acting positive regulator	HMPREF1348_02659	Enterococcus faecium 505	492
J7CY91	J7CY91_ENTFC	unreviewed	M protein trans-acting positive regulator	HMPREF1348_00284	Enterococcus faecium 505	489
A8I418	A8I418_AZOC5	unreviewed	Proton-translocating NADH-quinone oxidoreductase chain M protein	AZC_1680	Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG 6465 / NBRC 14845 / NCIMB 13405 / ORS 571)	504
J6Y1T3	J6Y1T3_ENTFC	unreviewed	M protein trans-acting positive regulator	HMPREF1348_02430	Enterococcus faecium 505	486
A0A133XYK2	A0A133XYK2_9LACT	unreviewed	M protein trans-acting positive regulator	HMPREF3187_01123	Aerococcus christensenii	418
A0A059FUE2	A0A059FUE2_9PROT	unreviewed	General secretion pathway M protein	HJO_02955	Hyphomonas johnsonii MHS-2	159
J6JT48	J6JT48_ENTFC	unreviewed	M protein trans-acting positive regulator	HMPREF1348_02468	Enterococcus faecium 505	479
A0A1E5H286	A0A1E5H286_9ENTE	unreviewed	M protein trans-acting positive regulator	BCR25_15435	Enterococcus termitis	502
A0A7Z9AT86	A0A7Z9AT86_ENTHR	unreviewed	M protein trans-acting positive regulator	NCTC12204_00919	Enterococcus hirae	201
A0A1V8W9V0	A0A1V8W9V0_ENTHR	unreviewed	M protein trans-acting positive regulator	BHG15_03210	Enterococcus hirae	500
