A0A8B1JF75	A0A8B1JF75_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7079
A0A8B1J1V8	A0A8B1J1V8_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A7S9B9X9	A0A7S9B9X9_SARS2	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B1K4F5	A0A8B1K4F5_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1239
A0A8B1J9Q4	A0A8B1J9Q4_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B1KH84	A0A8B1KH84_SARS2	unreviewed	Accessory protein 7a	ORF7a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	121
A0A8B1JER3	A0A8B1JER3_SARS2	unreviewed	Nucleoprotein	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B6RAL8	A0A8B6RAL8_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B6RW51	A0A8B6RW51_SARS2	unreviewed	ORF10 protein (Fragment)	ORF10	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	34
A0A8B6R948	A0A8B6R948_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1270
A0A8B6RIQ2	A0A8B6RIQ2_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A8B6RK89	A0A8B6RK89_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8A8WYC4	A0A8A8WYC4_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A7U3EF97	A0A7U3EF97_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4398
A0A8B1JWQ1	A0A8B1JWQ1_SARS2	unreviewed	Nucleoprotein	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B1JWX0	A0A8B1JWX0_SARS2	unreviewed	Surface glycoprotein	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1231
A0A7U3MWV7	A0A7U3MWV7_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A8B6RAV2	A0A8B6RAV2_SARS2	unreviewed	ORF1a polyprotein (Fragment)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4375
A0A859GTD0	A0A859GTD0_SARS2	unreviewed	Nucleoprotein	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A897FDJ3	A0A897FDJ3_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A8B1J8H3	A0A8B1J8H3_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4379
A0A860Z6Y1	A0A860Z6Y1_SARS2	unreviewed	Surface glycoprotein (Fragment)	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	35
A0A8B1JVR8	A0A8B1JVR8_SARS2	unreviewed	Nucleoprotein	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B1JB18	A0A8B1JB18_SARS2	unreviewed	Surface glycoprotein	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A8A4LFR3	A0A8A4LFR3_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A8B6RMP1	A0A8B6RMP1_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7079
A0A8B1JNU0	A0A8B1JNU0_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A6B9UY82	A0A6B9UY82_SARS2	unreviewed	ORF1ab polyprotein (Fragment)	orf1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	95
A0A7U1R0C2	A0A7U1R0C2_SARS2	unreviewed	ORF8 protein	ORF8	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	125
A0A8B1L1L6	A0A8B1L1L6_SARS2	unreviewed	Accessory protein 7a (Fragment)	ORF7a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	118
A0A8B6RNH3	A0A8B6RNH3_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A8B1K399	A0A8B1K399_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1261
A0A7M1E2A7	A0A7M1E2A7_SARS2	unreviewed	ORF3a protein	ORF3a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	275
A0A7D3YBD3	A0A7D3YBD3_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A7U3DWL6	A0A7U3DWL6_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A897FM42	A0A897FM42_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A8B1JT90	A0A8B1JT90_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8A8S576	A0A8A8S576_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A7U3ELS4	A0A7U3ELS4_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A8B1JZB3	A0A8B1JZB3_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A8B6RA09	A0A8B6RA09_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A8A5PVA5	A0A8A5PVA5_SARS2	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B1K7V4	A0A8B1K7V4_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
Q6VA95	Q6VA95_SARS	unreviewed	Accessory protein 6 (Non-structural protein 6)		SARS coronavirus CUHK-AG01	63
A0A7H1M7D6	A0A7H1M7D6_SARS2	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B1JWC2	A0A8B1JWC2_SARS2	unreviewed	Accessory protein 7a	ORF7a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	121
A0A7U3MX50	A0A7U3MX50_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
Q6SRF5	Q6SRF5_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)		SARS coronavirus TW-YM1	82
A0A8B6RJ27	A0A8B6RJ27_SARS2	unreviewed	Accessory protein 7a (Fragment)	ORF7a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	45
A0A8F0ZXS5	A0A8F0ZXS5_9BETC	unreviewed	ORF6	ORF6	Betacoronavirus sp.	63
A0A8B1JMD1	A0A8B1JMD1_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B1J0S5	A0A8B1J0S5_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B1JGG7	A0A8B1JGG7_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A8A2QHV7	A0A8A2QHV7_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A8B1JWV1	A0A8B1JWV1_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A8B1JP97	A0A8B1JP97_SARS2	unreviewed	ORF3a protein	ORF3a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	275
A0A7T5XHI7	A0A7T5XHI7_SARS2	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B1JW33	A0A8B1JW33_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A6M4BCC7	A0A6M4BCC7_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A8B1JJS4	A0A8B1JJS4_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A8B1LFL1	A0A8B1LFL1_SARS2	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B1JHQ8	A0A8B1JHQ8_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B6RW55	A0A8B6RW55_SARS2	unreviewed	ORF8 protein (Fragment)	ORF8	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	112
A0A8B1K5T2	A0A8B1K5T2_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A8B1KF73	A0A8B1KF73_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8A9L662	A0A8A9L662_SARS2	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A6H0C4X7	A0A6H0C4X7_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B6RCW1	A0A8B6RCW1_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A7U3EEW6	A0A7U3EEW6_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4379
A0A8B1J938	A0A8B1J938_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4379
A0A8B1JI70	A0A8B1JI70_SARS2	unreviewed	Envelope protein	E	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	75
A0A8B1JR11	A0A8B1JR11_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7079
A0A8B1K209	A0A8B1K209_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7058
A0A8B1JZ25	A0A8B1JZ25_SARS2	unreviewed	ORF10 protein (Fragment)	ORF10	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	37
A0A8B1KUC7	A0A8B1KUC7_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A7H0A329	A0A7H0A329_SARS2	unreviewed	Accessory protein 7a	ORF7a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	121
A0A8B1JZ53	A0A8B1JZ53_SARS2	unreviewed	Nucleoprotein	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B1JD34	A0A8B1JD34_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A6H2EIN2	A0A6H2EIN2_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A7S9FYX4	A0A7S9FYX4_SARS2	unreviewed	ORF3a protein	ORF3a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	275
A0A8B1JZ80	A0A8B1JZ80_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A7U3HEN4	A0A7U3HEN4_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7074
A0A8B6RSE8	A0A8B6RSE8_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A7U3HCS8	A0A7U3HCS8_SARS2	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B1K7P4	A0A8B1K7P4_SARS2	unreviewed	Surface glycoprotein	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1231
A0A8B1JMI1	A0A8B1JMI1_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B1KRF5	A0A8B1KRF5_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A8B1JM94	A0A8B1JM94_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7063
A0A8B6RGD5	A0A8B6RGD5_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B6RU71	A0A8B6RU71_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A7U3EWN8	A0A7U3EWN8_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A6M7NN68	A0A6M7NN68_SARS2	unreviewed	ORF3a protein	ORF3a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	275
A0A8B1JYM7	A0A8B1JYM7_SARS2	unreviewed	Envelope protein	E	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	75
A0A7U3MR70	A0A7U3MR70_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A8B6RKK0	A0A8B6RKK0_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B1KHR8	A0A8B1KHR8_SARS2	unreviewed	Accessory protein 7a (Fragment)	ORF7a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	85
A0A8B6RJ76	A0A8B6RJ76_SARS2	unreviewed	Envelope protein (Fragment)	E	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	22
A0A8B1KVZ9	A0A8B1KVZ9_SARS2	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	222
A0A7U3D4K5	A0A7U3D4K5_SARS2	unreviewed	ORF3a protein	ORF3a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	275
A0A891XI23	A0A891XI23_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A7U3EMK1	A0A7U3EMK1_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B6RF90	A0A8B6RF90_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B1JJX5	A0A8B1JJX5_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A899JER6	A0A899JER6_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
D0EYJ9	D0EYJ9_9NIDO	unreviewed	RNA-dependent RNA polymerase (Fragment)	Orf1B	Kenya bat coronavirus BtKY25	40
Q6T7X4	Q6T7X4_SARS	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	SARS coronavirus BJ302	1255
Q6SRN4	Q6SRN4_SARS	unreviewed	ORF3 (Fragment)		SARS coronavirus TW-JC2	12
Q6UZF5	Q6UZF5_SARS	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)		SARS coronavirus PUMC02	7073
A0A894M5U0	A0A894M5U0_SARS2	unreviewed	ORF8 protein	ORF8	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	121
A0A8B6RA28	A0A8B6RA28_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A899K927	A0A899K927_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A7G6UEP9	A0A7G6UEP9_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A8B1JG08	A0A8B1JG08_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7089
A0A8A5G7F8	A0A8A5G7F8_SARS2	unreviewed	ORF3a protein	ORF3a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	275
A0A7U3HF65	A0A7U3HF65_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7071
A0A6M4BBU4	A0A6M4BBU4_SARS2	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B1JRW7	A0A8B1JRW7_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A899KYS5	A0A899KYS5_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A8B1KJF0	A0A8B1KJF0_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7016
A0A8B1K3A8	A0A8B1K3A8_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab) (Fragment)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7079
A0A7U3EDT4	A0A7U3EDT4_SARS2	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B1JFS9	A0A8B1JFS9_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B1JFF8	A0A8B1JFF8_SARS2	unreviewed	Accessory protein 7a (Fragment)	ORF7a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	66
A0A7U3EE84	A0A7U3EE84_SARS2	unreviewed	ORF1ab polyprotein (Replicase polyprotein 1ab)	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	7096
A0A883GPT7	A0A883GPT7_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A8B6RAY8	A0A8B6RAY8_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A8B1KE39	A0A8B1KE39_SARS2	unreviewed	Nucleoprotein	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A8B6RJZ6	A0A8B6RJZ6_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B6RIC3	A0A8B6RIC3_SARS2	unreviewed	Nucleoprotein (Nucleocapsid protein) (NC) (Protein N)	N	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	419
A0A7U3ELM2	A0A7U3ELM2_SARS2	unreviewed	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
A0A8B6RBT6	A0A8B6RBT6_SARS2	unreviewed	ORF1a polyprotein	ORF1ab	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	4405
A0A8B6RJP0	A0A8B6RJP0_SARS2	unreviewed	ORF3a protein	ORF3a	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	275
