P35128	UBE2N_DROME	reviewed	Ubiquitin-conjugating enzyme E2 N (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme N) (Protein bendless) (Ubiquitin carrier protein N) (Ubiquitin-conjugating enzyme E2-17 kDa) (Ubiquitin-protein ligase D3) (Ubiquitin-protein ligase N)	ben UbcD3 CG18319	Drosophila melanogaster (Fruit fly)	151
E5LCL3	E5LCL3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Mumps orthorubulavirus	2261
A0A3G2KTL4	A0A3G2KTL4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Salmon aquaparamyxovirus	2213
Q6W351	Q6W351_CVEN9	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Equine coronavirus (isolate NC99) (ECoV)	230
A0A678NIH4	A0A678NIH4_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Alphacoronavirus sp.	110
A0A2H4TFT8	A0A2H4TFT8_9RHAB	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (Replicase) (Transcriptase)		European bat 1 lyssavirus	2127
A0A2H4TG22	A0A2H4TG22_9RHAB	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (Replicase) (Transcriptase)		European bat 1 lyssavirus	2127
A0A7D5JE26	A0A7D5JE26_MERS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Middle East respiratory syndrome-related coronavirus (MERS-CoV)	127
A0A0A7AK30	A0A0A7AK30_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Mumps orthorubulavirus	2261
A0A482KDX3	A0A482KDX3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]		Mumps orthorubulavirus	2261
A0A0A7AK59	A0A0A7AK59_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Mumps orthorubulavirus	2261
F8SPF1	F8SPF1_9RHAB	unreviewed	Phosphoprotein (Protein M1)	P	Maraba virus	265
Q91N63	Q91N63_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Mumps orthorubulavirus	2261
A0A678P1L6	A0A678P1L6_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Alphacoronavirus sp.	135
A0A2H4TGA2	A0A2H4TGA2_9RHAB	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (Replicase) (Transcriptase)		European bat 1 lyssavirus	2127
A0A089G0L2	A0A089G0L2_9NIDO	unreviewed	N protein	ORF7	Mikumi yellow baboon virus 1	115
Q6BC94	Q6BC94_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Mumps orthorubulavirus	2261
A0A2S0SZ14	A0A2S0SZ14_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Murine hepatitis virus	228
Q6RD27	Q6RD27_SARS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	SARS coronavirus TW3	221
X2EZT4	X2EZT4_9NIDO	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine deltacoronavirus 8734/USA-IA/2014	217
A0A678NNK9	A0A678NNK9_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Alphacoronavirus sp.	110
A0A7L9DJ29	A0A7L9DJ29_9MONO	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (Fragment)	L	Mumps virus genotype G	1930
W6A9C7	W6A9C7_MERS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Middle East respiratory syndrome-related coronavirus (MERS-CoV)	124
A0A4Y5R8B1	A0A4Y5R8B1_NIPAV	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]		Nipah virus	2244
C9DRE0	C9DRE0_HRSV	unreviewed	Major surface glycoprotein G (Attachment glycoprotein G) (Fragment)	G	Human respiratory syncytial virus	83
Q88514	Q88514_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M gene M	Transmissible gastroenteritis virus	262
B6VDW2	B6VDW2_9NIDO	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Bulbul coronavirus HKU11-934	233
A0A4D6EVR8	A0A4D6EVR8_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Pigeon paramyxovirus 1	2204
Q2HQS5	Q2HQS5_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Pigeon paramyxovirus 1	2204
A0A4Y5R818	A0A4Y5R818_NIPAV	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]		Nipah virus	2244
A0A7L5MR89	A0A7L5MR89_NIPAV	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Nipah virus	2244
C0KYU4	C0KYU4_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Murine coronavirus repA59/RJHM	228
C9DRD8	C9DRD8_HRSV	unreviewed	Major surface glycoprotein G (Attachment glycoprotein G) (Fragment)	G	Human respiratory syncytial virus	83
A4ZTY0	A4ZTY0_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M A5U_010	Bovine coronavirus E-AH65	230
F6JSI6	F6JSI6_9MONO	unreviewed	N protein (Fragment)	N	Parrot bornavirus 2	105
L7QCU7	L7QCU7_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Equine coronavirus	180
C9DRD9	C9DRD9_HRSV	unreviewed	Major surface glycoprotein G (Attachment glycoprotein G) (Fragment)	G	Human respiratory syncytial virus	83
A0A158V2L9	A0A158V2L9_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Measles virus genotype H1	2183
A0A6B8N4V2	A0A6B8N4V2_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Measles virus genotype H1	2183
A0A023PFL7	A0A023PFL7_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L AZ69_44326gpL	Human respirovirus 3	2233
A0A7U1GGS2	A0A7U1GGS2_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]		Human respirovirus 3	2233
A0A023PGA5	A0A023PGA5_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L AZ69_44424gpL	Human respirovirus 3	2233
A0A1C9FM75	A0A1C9FM75_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]		Human respirovirus 3	2233
Q6R7Y2	Q6R7Y2_SARS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	SARS coronavirus NS-1	221
A6MUA7	A6MUA7_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)		Vesicular stomatitis New Jersey virus	150
A0A7S5SYP1	A0A7S5SYP1_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)		Vesicular stomatitis New Jersey virus	150
A6MU31	A6MU31_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)		Vesicular stomatitis New Jersey virus	150
A6MU76	A6MU76_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)		Vesicular stomatitis New Jersey virus	150
Q9IG46	Q9IG46_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)		Vesicular stomatitis New Jersey virus	150
Q9IG69	Q9IG69_9RHAB	unreviewed	Phosphoprotein (Protein M1) (Fragment)		Vesicular stomatitis New Jersey virus	150
A0A097F1L3	A0A097F1L3_9MONO	unreviewed	Large structural protein (EC 2.1.1.375) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase)	L	Human parainfluenza virus 4b	2279
L7QDS2	L7QDS2_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Equine coronavirus	194
K7YM43	K7YM43_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Pigeon paramyxovirus 1	2204
A0FCR3	A0FCR3_SVCV	unreviewed	Phosphoprotein (Protein M1)	P	Spring viremia of carp virus (Rhabdovirus carpia)	309
Q38I43	Q38I43_SVCV	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Spring viremia of carp virus (Rhabdovirus carpia)	52
I2CZK5	I2CZK5_SVCV	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Spring viremia of carp virus (Rhabdovirus carpia)	46
A0A088NCE1	A0A088NCE1_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Feline coronavirus	262
A0A7G7FDS5	A0A7G7FDS5_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Feline coronavirus	115
A0A7G7FDQ7	A0A7G7FDQ7_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Feline coronavirus	115
E9NWY1	E9NWY1_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Feline coronavirus	191
A0A088NS49	A0A088NS49_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Feline coronavirus	263
C5IGG2	C5IGG2_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Feline coronavirus	264
Q09PH1	Q09PH1_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Feline coronavirus	263
A0A088ND19	A0A088ND19_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Feline coronavirus	263
A0A5J6CUV6	A0A5J6CUV6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]		Avian metaavulavirus 21	2226
C9DRH0	C9DRH0_HRSV	unreviewed	Nucleoprotein (Fragment)	N	Human respiratory syncytial virus	92
C9DRG1	C9DRG1_HRSV	unreviewed	Nucleoprotein (Fragment)	N	Human respiratory syncytial virus	92
A0A193KUQ7	A0A193KUQ7_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Avian metaavulavirus 2	2242
F5BH26	F5BH26_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Avian metaavulavirus 2	2242
A0A2D3HXU6	A0A2D3HXU6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Dolphin morbillivirus	2183
A0A7L4XQE5	A0A7L4XQE5_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Dolphin morbillivirus	2183
Q709E3	Q709E3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Dolphin morbillivirus	2183
A0A1L5J3T1	A0A1L5J3T1_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Measles virus genotype H1	2183
A0A5J6CXQ0	A0A5J6CXQ0_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
M9YTH1	M9YTH1_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
W8GLL0	W8GLL0_9ALPC	unreviewed	Nucleoprotein		Porcine epidemic diarrhea virus	441
H6V876	H6V876_NIPAV	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Nipah virus	2244
A0A384VGP5	A0A384VGP5_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Transmissible gastroenteritis virus	261
A0A6H0YIW2	A0A6H0YIW2_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Transmissible gastroenteritis virus	262
Q6SRM0	Q6SRM0_SARS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	SARS coronavirus TW-GD1	143
A0A059VJP0	A0A059VJP0_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	201
A2IB78	A2IB78_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
W8GYV4	W8GYV4_9ALPC	unreviewed	Nucleoprotein		Porcine epidemic diarrhea virus	441
L0BBA4	L0BBA4_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
A0A516UWL0	A0A516UWL0_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Porcine epidemic diarrhea virus	175
C0JII8	C0JII8_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Porcine epidemic diarrhea virus	221
A0A6M3WRQ5	A0A6M3WRQ5_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
Q6J0S8	Q6J0S8_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
B9UYN4	B9UYN4_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Porcine epidemic diarrhea virus	220
A0A2H4WQM0	A0A2H4WQM0_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
A8VLQ5	A8VLQ5_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Porcine epidemic diarrhea virus	96
I2CZK9	I2CZK9_SVCV	unreviewed	Phosphoprotein (Protein M1) (Fragment)	P	Spring viremia of carp virus (Rhabdovirus carpia)	46
Q6TBT1	Q6TBT1_SVCV	unreviewed	Phosphoprotein (Protein M1)		Spring viremia of carp virus (Rhabdovirus carpia)	309
A0A077EV11	A0A077EV11_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Feline coronavirus	207
I2A646	I2A646_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Feline coronavirus	204
A0A7G7FCR5	A0A7G7FCR5_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Feline coronavirus	115
F6JSJ5	F6JSJ5_9MONO	unreviewed	N protein	N	Parrot bornavirus 1	373
C9DRD6	C9DRD6_HRSV	unreviewed	Major surface glycoprotein G (Attachment glycoprotein G) (Fragment)	G	Human respiratory syncytial virus	83
A0A0U1UZC6	A0A0U1UZC6_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	BtRf-AlphaCoV/HuB2013	227
C9DRH2	C9DRH2_HRSV	unreviewed	Nucleoprotein (Fragment)	N	Human respiratory syncytial virus	92
A0A650A8Q2	A0A650A8Q2_PPRV	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); GTP phosphohydrolase (EC 3.6.1.-); GDP polyribonucleotidyltransferase (EC 2.7.7.88) (PRNTase); mRNA (nucleoside-2'-O-)-methyltransferase (N1-2'-O-MTase) (EC 2.1.1.-); mRNA (guanine-N(7)-)-methyltransferase (G-N7-MTase)]	L	Peste des petits ruminants virus	2183
L0H811	L0H811_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
A0A1W6IYS5	A0A1W6IYS5_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
